0.921,-1.316
1.198,-1.292
1.216,-1.973
0.967,-1.906
1.077,-1.222
1.528,-1.379
1.097,-1.226
1.003,-1.400
0.545,-1.544
1.247,-1.460
1.079,-1.577
0.857,-1.484
1.277,-1.717
1.153,-1.785
0.990,-1.823
1.117,-1.768
0.839,-1.371
0.829,-1.181
1.580,-1.522
0.840,-1.453
0.906,-1.175
1.178,-1.268
1.624,-1.040
1.143,-1.329
1.154,-1.684
1.112,-1.418
1.178,-1.179
0.977,-1.983
1.329,-1.362
0.738,-1.874
0.764,-1.392
1.137,-1.330
1.183,-1.540
1.038,-1.561
1.098,-1.522
0.629,-1.308
1.007,-1.474
0.743,-1.567
0.969,-1.350
1.052,-1.637
1.039,-1.560
0.621,-1.606
0.793,-1.320
0.861,-1.727
1.175,-1.489
0.576,-1.682
1.019,-1.258
1.075,-1.673
1.270,-1.540
1.184,-1.427
1.185,-1.842
0.698,-1.587
0.891,-1.452
0.870,-1.475
0.710,-1.821
1.093,-1.624
0.954,-1.356
0.756,-1.461
0.981,-1.492
1.209,-1.605
0.980,-1.850
1.222,-1.513
0.837,-1.838
1.085,-1.510
0.698,-1.631
1.220,-1.339
1.016,-1.310
0.781,-0.989
1.016,-1.201
1.093,-1.543
1.066,-1.516
1.085,-1.722
0.739,-1.263
1.182,-1.260
0.953,-1.493
1.160,-1.378
0.969,-1.601
1.130,-1.181
1.251,-1.767
0.648,-1.482
1.147,-1.242
1.204,-1.736
1.163,-1.589
0.894,-1.421
0.968,-1.313
0.912,-1.469
0.991,-1.138
1.024,-1.637
0.975,-1.767
0.936,-1.884
0.871,-1.066
0.856,-1.165
1.161,-1.492
0.613,-1.522
1.324,-1.429
0.994,-1.460
0.671,-1.428
1.125,-1.879
0.923,-1.618
0.965,-1.405
0.725,-1.382
1.147,-1.466
1.014,-1.311
0.759,-1.697
1.120,-1.809
1.183,-1.388
0.866,-1.094
0.821,-1.563
1.128,-1.504
1.025,-1.806
0.854,-1.552
1.205,-1.452
0.764,-1.563
0.991,-1.569
0.769,-1.193
0.921,-1.533
1.075,-1.325
0.808,-1.472
1.176,-2.041
0.818,-2.060
1.010,-1.540
1.074,-1.687
0.947,-1.304
0.790,-1.410
1.221,-1.530
0.845,-1.312
0.589,-1.523
1.240,-1.441
0.788,-1.772
0.867,-1.798
0.906,-1.373
0.948,-1.515
1.294,-1.924
1.082,-1.739
0.933,-1.606
0.643,-1.196
0.904,-1.501
1.180,-1.549
0.896,-1.438
1.015,-1.688
0.895,-1.375
1.159,-1.294
1.191,-1.580
0.867,-1.383
0.824,-1.595
1.011,-1.515
1.083,-1.636
1.100,-1.557
0.929,-1.377
1.137,-1.710
0.944,-1.493
0.984,-1.737
0.923,-1.468
0.974,-1.367
1.346,-1.264
1.279,-1.803
1.172,-1.481
1.022,-1.641
0.923,-1.618
1.120,-1.323
0.823,-1.259
1.214,-1.341
0.749,-1.579
1.002,-1.760
0.984,-1.625
1.051,-1.476
1.152,-1.776
0.910,-1.597
0.991,-1.740
1.211,-1.505
0.676,-1.306
1.128,-1.525
0.883,-1.198
1.101,-1.415
0.649,-1.920
0.692,-1.755
0.794,-1.804
1.405,-1.310
1.282,-1.357
0.910,-1.477
1.052,-1.372
1.106,-1.569
1.306,-1.413
1.041,-1.175
0.805,-1.603
0.691,-1.540
1.071,-1.344
1.076,-1.267
0.918,-1.544
0.979,-1.066
0.768,-1.453
1.113,-1.528
0.923,-1.535
1.096,-1.217
0.743,-1.538
1.163,-1.222
0.731,-2.026
1.142,-1.465
1.305,-1.729
0.680,-1.431
0.895,-1.347
0.868,-1.374
0.782,-1.298
1.275,-1.141
1.262,-1.595
0.977,-1.645
1.180,-1.825
1.235,-1.467
1.345,-1.499
0.904,-1.460
0.709,-1.771
1.094,-1.696
0.899,-1.307
1.111,-1.627
1.105,-1.058
1.270,-1.131
1.335,-1.599
1.116,-1.502
1.153,-1.348
1.205,-1.472
0.880,-1.589
1.183,-1.326
1.126,-1.575
1.030,-1.034
0.878,-1.444
0.699,-1.398
0.954,-1.618
1.150,-1.545
1.132,-1.434
0.813,-1.282
0.675,-1.633
1.274,-1.370
0.861,-1.565
0.833,-1.556
0.834,-1.159
1.205,-1.061
1.220,-1.671
0.983,-1.351
1.019,-1.727
0.964,-1.431
0.658,-1.400
0.980,-1.777
1.005,-1.391
1.169,-1.667
0.891,-1.693
1.204,-1.426
0.972,-1.486
0.993,-1.457
0.836,-1.309
0.769,-1.504
1.033,-1.309
1.167,-1.308
1.318,-1.507
1.202,-1.469
0.943,-1.549
0.840,-1.237
1.275,-1.109
0.949,-1.423
0.695,-1.594
1.144,-1.406
1.086,-1.606
1.424,-1.482
1.267,-1.757
0.905,-1.328
0.740,-1.435
1.185,-1.310
0.836,-1.231
1.006,-1.464
1.054,-1.468
0.670,-1.835
0.642,-1.484
0.776,-1.262
1.101,-1.523
1.055,-1.597
0.819,-1.398
0.957,-1.552
0.951,-1.568
1.295,-1.321
1.084,-1.478
1.252,-1.545
1.163,-1.481
1.344,-1.575
0.741,-1.582
1.168,-1.504
1.119,-1.440
0.805,-1.349
1.113,-1.641
0.990,-1.531
1.271,-1.554
0.819,-1.533
1.000,-1.593
0.941,-1.418
0.918,-1.422
0.836,-1.451
1.211,-1.434
1.099,-1.536
0.846,-1.542
1.063,-1.564
0.528,-1.464
0.879,-1.455
0.888,-1.871
0.666,-1.531
1.212,-1.490
0.881,-1.484
0.684,-1.633
0.662,-1.534
1.077,-1.418
0.792,-1.411
0.711,-1.150
0.685,-1.463
1.170,-1.553
0.936,-1.396
1.338,-1.567
0.849,-2.031
0.757,-1.779
1.103,-1.391
0.955,-1.186
0.960,-1.764
0.908,-1.544
1.128,-1.674
1.220,-1.046
1.149,-1.482
1.207,-1.570
0.943,-1.257
0.917,-1.583
0.974,-1.828
1.034,-1.547
1.418,-1.584
1.009,-1.356
1.360,-1.308
0.986,-1.478
1.047,-1.571
1.136,-1.591
1.223,-1.540
1.085,-1.305
0.857,-1.817
0.978,-1.294
1.235,-1.190
1.110,-1.314
1.243,-1.421
1.196,-1.423
0.647,-1.585
0.793,-1.203
1.269,-1.425
0.599,-1.958
0.916,-1.468
0.946,-1.690
1.070,-1.886
1.241,-1.509
0.957,-1.475
1.239,-1.627
1.181,-1.352
1.028,-1.754
1.053,-1.391
1.223,-1.649
1.079,-1.408
0.987,-1.906
0.666,-1.338
1.382,-1.385
1.173,-1.458
0.682,-1.746
0.810,-1.483
1.002,-1.220
0.617,-1.203
0.865,-1.496
1.014,-1.510
0.902,-1.583
0.832,-1.657
1.089,-1.524
1.097,-1.476
0.947,-1.297
0.870,-1.512
1.098,-1.728
0.939,-1.345
1.074,-1.403
1.200,-1.221
1.028,-1.255
1.139,-1.499
0.742,-1.674
1.352,-1.123
1.086,-1.663
1.203,-1.570
0.735,-1.019
0.744,-1.381
1.059,-1.538
1.152,-1.267
1.124,-1.269
0.975,-1.130
0.777,-1.651
0.860,-1.366
1.270,-1.582
1.421,-1.484
1.349,-1.725
0.871,-1.397
1.064,-1.171
0.691,-1.426
1.233,-1.624
1.153,-1.345
0.934,-1.160
1.117,-1.825
1.229,-1.420
1.159,-1.318
0.436,-2.009
0.823,-1.710
1.033,-1.297
1.147,-1.496
1.138,-1.773
1.466,-1.291
1.120,-1.257
0.862,-1.406
0.826,-1.375
1.205,-1.653
0.836,-1.269
0.822,-1.370
1.486,-1.087
0.785,-1.156
0.851,-1.548
0.985,-1.455
0.823,-1.757
1.231,-1.604
0.982,-1.748
1.134,-1.480
1.261,-1.227
0.942,-1.507
1.016,-1.549
0.915,-1.621
0.531,-1.516
1.072,-1.486
1.192,-1.387
1.319,-1.541
1.011,-1.229
1.120,-1.703
1.266,-1.481
0.917,-1.559
0.701,-1.714
0.616,-1.470
1.118,-1.752
0.926,-1.780
0.956,-1.319
1.393,-1.619
0.877,-1.497
0.598,-1.454
0.711,-1.070
0.900,-1.540
0.983,-1.477
0.854,-1.483
0.832,-1.278
0.744,-1.602
0.977,-1.764
0.921,-1.674
0.627,-1.659
0.801,-1.636
1.170,-1.511
0.769,-1.439
1.050,-1.416
1.241,-1.517
1.107,-1.199
1.214,-1.492
0.894,-1.487
1.359,-1.645
0.826,-1.738
0.762,-1.488
1.284,-1.431
0.740,-1.376
0.862,-1.897
0.917,-1.893
1.018,-1.793
0.945,-1.219
0.863,-1.484
1.186,-1.586
1.075,-1.188
1.126,-1.432
1.227,-1.574
1.152,-1.522
0.808,-1.677
0.983,-1.281
1.124,-1.612
0.933,-1.478
0.868,-1.204
1.145,-1.763
1.115,-1.471
0.642,-1.184
0.998,-1.234
0.563,-1.557
0.666,-1.337
0.966,-1.436
1.237,-1.245
1.121,-1.427
0.671,-1.532
0.939,-1.696
1.311,-1.636
1.012,-1.580
1.086,-1.475
0.884,-1.487
1.208,-1.487
1.072,-1.381
0.939,-1.378
1.121,-1.482
0.758,-1.423
0.807,-1.712
0.884,-1.246
1.031,-1.439
1.174,-1.652
1.375,-1.378
1.044,-1.204
0.935,-1.228
0.770,-1.579
0.799,-1.362
0.972,-1.709
1.009,-1.807
0.808,-1.464
1.051,-1.690
0.921,-1.511
1.026,-1.499
0.999,-1.586
0.975,-1.716
1.193,-1.528
0.930,-1.545
1.209,-1.286
1.017,-1.690
0.656,-1.727
1.024,-1.452
1.369,-1.596
1.369,-1.432
0.985,-1.843
1.030,-1.576
1.243,-1.725
1.455,-1.258
0.908,-1.682
0.914,-1.340
0.692,-1.477
1.243,-1.614
1.360,-1.681
1.094,-1.677
1.020,-1.441
1.282,-1.314
0.970,-1.616
0.847,-1.566
0.978,-1.616
0.853,-1.505
1.211,-1.611
1.101,-1.567
1.065,-1.633
1.137,-1.713
0.976,-1.678
1.066,-1.533
0.944,-1.185
0.728,-1.625
0.662,-1.281
1.089,-1.248
0.882,-1.481
0.959,-1.439
0.915,-1.746
1.321,-1.759
1.042,-1.457
0.972,-1.670
1.088,-1.491
1.063,-2.056
1.039,-1.592
0.875,-1.665
1.138,-1.479
1.109,-1.382
0.872,-1.591
1.458,-1.695
1.073,-1.658
1.336,-1.533
0.927,-1.530
1.112,-1.222
1.367,-1.454
1.274,-1.714
0.881,-1.193
0.677,-1.730
1.097,-1.229
1.388,-1.675
1.295,-1.000
0.875,-1.622
0.692,-1.403
0.927,-1.309
1.380,-1.897
0.946,-1.230
0.972,-1.585
0.987,-1.627
1.168,-1.221
1.102,-1.740
0.857,-1.533
1.124,-1.457
0.726,-1.542
0.750,-1.380
0.996,-1.620
1.105,-1.813
1.007,-1.674
0.662,-1.540
1.083,-1.822
1.022,-1.168
1.081,-1.592
0.986,-1.313
1.129,-1.349
0.497,-1.546
1.082,-1.641
1.081,-1.565
0.965,-1.695
0.768,-1.571
1.341,-1.472
1.050,-1.373
1.159,-1.678
0.998,-1.592
1.155,-1.283
0.816,-1.548
0.993,-0.892
0.903,-1.962
1.346,-1.613
0.911,-1.526
0.735,-1.621
1.257,-1.511
0.885,-1.837
1.061,-1.366
1.072,-1.581
1.121,-1.185
1.007,-1.674
1.139,-1.846
1.242,-1.767
1.098,-1.678
1.355,-1.703
1.178,-1.397
1.422,-1.441
0.736,-1.907
0.731,-1.231
0.946,-1.466
1.056,-1.011
0.567,-1.460
0.843,-1.423
0.902,-1.512
0.913,-1.224
1.332,-1.239
0.736,-1.538
0.710,-1.450
0.606,-1.597
0.817,-1.245
0.842,-1.553
0.822,-1.356
1.243,-1.157
0.879,-1.212
1.082,-1.663
0.803,-1.355
0.985,-1.565
0.843,-1.587
0.968,-1.556
0.914,-1.547
0.792,-1.335
1.040,-1.735
1.071,-1.307
0.903,-1.708
0.679,-1.654
0.693,-1.463
0.798,-1.561
1.308,-1.403
0.922,-1.419
0.810,-1.564
0.549,-1.378
1.123,-1.123
1.081,-1.525
1.040,-1.462
1.051,-1.344
0.979,-1.561
1.080,-1.894
1.483,-1.638
1.301,-1.246
0.850,-1.604
1.107,-1.447
1.194,-1.665
0.690,-1.718
0.962,-1.443
1.286,-1.686
0.847,-1.489
1.101,-1.541
0.943,-1.755
0.607,-1.626
0.963,-1.437
0.872,-1.851
0.902,-1.579
0.977,-1.289
1.010,-1.807
1.129,-1.812
0.956,-1.349
0.966,-1.710
0.716,-1.393
1.105,-1.821
1.112,-1.433
1.144,-1.514
1.055,-1.743
1.216,-1.478
0.763,-1.289
1.015,-1.469
1.053,-1.725
1.062,-1.520
0.940,-1.529
0.539,-1.704
1.390,-1.437
1.065,-1.537
1.399,-1.010
1.396,-1.809
1.619,-1.211
0.936,-1.530
1.309,-1.448
0.967,-1.455
1.268,-1.300
1.050,-1.370
0.730,-1.724
1.335,-1.673
1.006,-1.490
1.150,-1.814
1.007,-1.276
1.059,-1.472
0.856,-1.396
1.078,-1.426
1.157,-1.739
1.063,-1.592
1.135,-1.301
0.612,-1.107
0.747,-1.005
1.074,-1.311
0.944,-1.489
0.881,-1.534
1.223,-1.159
0.964,-1.256
1.110,-1.374
0.828,-1.673
0.920,-1.478
0.893,-1.442
1.012,-1.315
0.941,-1.436
0.813,-1.046
1.101,-1.376
1.001,-1.526
1.128,-1.136
0.591,-1.489
1.244,-1.663
1.333,-1.382
0.905,-1.553
0.809,-1.426
0.926,-1.661
0.964,-1.459
1.034,-1.656
1.023,-1.648
0.926,-1.730
0.929,-1.028
0.962,-1.163
1.107,-1.557
1.179,-1.457
1.283,-1.465
0.738,-1.761
1.289,-1.760
1.013,-1.207
0.720,-1.784
0.798,-1.320
1.167,-1.153
0.985,-1.157
1.051,-1.318
1.245,-1.870
0.825,-1.285
1.009,-1.440
1.180,-1.337
0.805,-1.478
1.224,-1.251
0.924,-1.451
0.781,-1.217
1.143,-1.410
0.867,-1.511
0.961,-1.221
0.934,-1.267
0.887,-1.622
0.959,-1.482
1.075,-1.420
0.675,-1.476
1.053,-1.407
0.891,-1.791
0.932,-1.645
0.908,-1.449
1.273,-1.542
1.023,-1.535
0.759,-1.277
1.015,-1.313
0.926,-1.458
0.828,-1.715
0.961,-1.120
0.939,-1.732
0.948,-1.478
1.114,-1.864
0.898,-1.508
0.944,-1.516
1.254,-1.475
1.108,-1.326
0.745,-1.510
1.085,-1.473
1.042,-1.652
0.736,-0.951
1.251,-1.443
1.204,-1.314
1.104,-1.394
0.901,-1.562
0.814,-1.553
1.184,-1.446
1.103,-1.502
0.851,-1.123
0.899,-1.743
0.820,-1.470
0.853,-1.598
0.843,-1.395
0.901,-1.437
0.766,-1.351
1.070,-1.044
0.627,-1.285
0.955,-1.925
1.098,-1.698
0.971,-1.316
0.381,-1.832
1.036,-1.655
0.740,-1.437
1.256,-1.600
0.532,-1.504
1.204,-1.336
0.712,-1.436
1.175,-1.849
1.299,-1.879
1.238,-1.513
0.673,-2.166
1.287,-1.503
0.940,-1.131
1.071,-1.486
0.968,-1.367
1.066,-1.470
1.057,-1.274
0.856,-1.254
1.039,-1.470
0.819,-1.234
1.331,-1.256
0.909,-1.394
1.198,-1.375
1.087,-1.537
0.953,-1.552
0.795,-1.368
1.120,-1.703
0.825,-1.307
0.844,-1.502
1.313,-1.595
1.085,-2.011
0.919,-1.687
0.878,-1.342
1.025,-1.344
0.913,-1.708
0.992,-1.314
1.163,-1.381
0.902,-1.366
1.045,-1.470
1.447,-1.495
1.156,-1.363
1.062,-1.229
1.264,-1.189
0.711,-1.432
1.192,-1.678
0.686,-1.253
0.935,-1.485
0.997,-1.508
0.809,-1.631
1.015,-1.717
0.600,-1.765
1.149,-1.267
1.070,-1.393
1.224,-1.629
1.052,-1.300
0.914,-1.645
1.166,-1.452
1.028,-1.237
1.186,-1.391
1.045,-1.663
1.127,-1.212
1.027,-1.501
0.831,-1.490
1.019,-1.665
1.160,-1.795
1.099,-1.261
0.886,-1.311
0.692,-1.512
1.262,-1.491
1.347,-1.368
0.848,-1.518
1.251,-1.556
1.371,-1.932
0.865,-1.380
0.975,-1.836
1.021,-1.604
1.033,-1.635
0.958,-1.578
0.780,-1.338
1.204,-1.577
0.972,-1.208
1.008,-1.670
0.806,-1.523
0.917,-1.094
1.146,-1.344
1.091,-1.820
1.087,-1.428
1.354,-1.365
1.146,-1.418
0.924,-1.662
0.848,-1.548
1.092,-1.779
1.384,-1.708
1.059,-1.636
0.888,-1.524
0.996,-1.672
1.211,-1.509
1.166,-1.478
0.752,-1.548
1.089,-1.457
0.855,-1.412
0.845,-1.526
1.204,-1.728
0.982,-1.265
0.953,-1.599
0.670,-1.383
0.777,-1.412
0.702,-1.373
1.068,-1.689
0.814,-1.090
0.725,-1.193
1.566,-1.629
0.835,-1.442
0.944,-1.538
1.312,-1.286
1.049,-1.427
1.369,-1.480
1.138,-1.436
1.067,-1.197
1.172,-1.593
1.022,-1.584
0.860,-1.603
1.077,-1.056
0.979,-1.164
1.441,-1.248
0.820,-1.526
0.946,-1.330
0.892,-1.317
1.352,-1.626
1.007,-1.625
0.826,-1.461
0.820,-1.481
0.974,-1.665
1.224,-1.290
1.016,-1.767
1.360,-1.378
0.839,-1.588
1.018,-1.174
0.729,-1.521
1.251,-1.836
0.973,-1.497
1.177,-1.426
1.220,-1.244
0.927,-1.319
1.030,-1.713
0.863,-1.598
1.063,-1.238
1.034,-1.664
1.059,-1.362
1.449,-1.674
0.920,-1.700
1.007,-1.548
0.945,-1.696
0.797,-1.276
1.063,-1.168
1.210,-1.254
1.108,-1.456
1.138,-1.614
0.890,-1.327
0.905,-1.737
0.889,-1.625
0.965,-1.359
1.198,-1.502
0.638,-1.379
0.733,-1.528
1.033,-1.227
0.649,-1.441
0.579,-1.528
1.294,-1.348
0.461,-1.129
1.125,-1.280
1.114,-1.631
1.336,-1.341
1.089,-1.303
1.070,-1.585
1.181,-1.682
1.029,-1.647
1.170,-1.686
1.229,-1.128
0.686,-1.575
0.948,-1.691
1.086,-1.728
1.214,-1.774
1.188,-1.601
1.224,-1.538
0.896,-1.531
0.854,-1.318
1.111,-1.431
1.100,-1.508
0.933,-1.422
0.977,-1.585
0.560,-1.712
1.219,-1.531
0.662,-1.881
0.908,-1.218
0.690,-1.571
1.227,-1.810
1.100,-1.604
1.324,-1.028
1.147,-1.661
1.015,-1.481
1.056,-1.654
1.205,-1.445
1.233,-1.508
1.032,-1.575
0.989,-1.380
0.884,-1.696
0.886,-1.756
0.638,-1.441
0.850,-1.581
0.792,-1.673
0.833,-1.551
0.903,-1.663
1.086,-1.374
1.049,-1.557
1.223,-1.891
1.401,-1.376
0.679,-1.736
0.597,-1.211
0.793,-1.331
0.988,-1.337
0.962,-1.694
0.994,-1.750
1.091,-1.755
1.151,-1.358
1.275,-1.426
1.230,-1.636
1.355,-1.022
0.655,-1.582
0.972,-1.526
0.561,-1.603
0.844,-1.529
0.826,-1.518
1.122,-1.481
1.294,-1.344
0.881,-1.538
1.271,-1.536
0.575,-1.405
0.938,-1.911
0.977,-1.956
0.733,-1.336
1.017,-1.751
1.366,-1.715
1.198,-1.325
0.768,-1.684
1.178,-1.649
1.007,-1.474
0.976,-1.382
0.936,-1.287
0.806,-1.639
0.564,-1.375
0.970,-1.684
0.938,-1.422
1.029,-1.384
1.143,-1.563
1.121,-1.496
1.388,-1.696
1.248,-1.238
0.880,-1.370
1.236,-1.334
0.955,-1.634
0.653,-1.593
0.892,-1.607
1.372,-1.398
1.175,-1.811
0.959,-1.517
1.242,-1.452
1.029,-1.452
1.103,-1.475
0.923,-1.464
1.482,-1.291
0.844,-1.467
1.176,-1.118
0.956,-1.457
1.175,-1.389
0.668,-1.301
1.007,-1.244
1.108,-1.266
1.175,-1.212
1.079,-1.512
1.157,-1.182
0.877,-1.533
1.111,-1.487
0.921,-1.332
0.693,-1.619
0.945,-1.289
1.169,-1.450
1.187,-1.309
0.676,-1.608
0.716,-1.070
0.970,-1.653
1.121,-1.767
0.915,-1.465
0.961,-1.721
0.770,-1.168
0.795,-1.514
1.082,-1.470
1.034,-1.324
0.846,-1.545
0.985,-1.961
1.133,-1.380
1.287,-1.731
1.006,-1.467
1.112,-1.722
0.787,-1.709
1.132,-1.491
1.070,-1.622
1.185,-1.882
0.690,-1.510
0.957,-1.253
0.642,-1.519
0.871,-1.595
0.830,-1.477
1.197,-1.197
0.936,-1.761
1.184,-1.710
0.718,-1.424
1.330,-1.585
1.016,-1.530
1.029,-1.380
0.810,-1.386
1.268,-1.151
0.952,-1.694
0.902,-1.828
